Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Category,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total
TXN_0004522,23-10-2024,CUST_00329,Smartphone,7,Apple Pay,Electronics,USA,0,15,15,4,No,750,5250,0,5250,5265
TXN_0002202,23-10-2024,CUST_00317,Hard Drive,8,Bank Transfer,Storage,Canada,20,15,8,4,No,171,1368,273.6,1094.4,1109.4
TXN_0000933,23-10-2024,CUST_00116,Laptop,3,Google Pay,Electronics,India,15,5,28,2,No,1027,3081,462.15,2618.85,2623.85
TXN_0004555,23-10-2024,CUST_00528,Screen Protector,5,Google Pay,Accessories,India,0,15,1,5,No,-3,-15,0,-15,0
TXN_0001173,23-10-2024,CUST_00310,Laptop,2,PayPal,Electronics,India,0,5,27,5,No,1034,2068,0,2068,2073
TXN_0002616,23-10-2024,CUST_00527,Speaker,3,Apple Pay,Accessories,UK,5,20,20,3,Yes,249,747,37.35,709.65,729.65
TXN_0001865,23-10-2024,CUST_00343,Laptop,6,Bank Transfer,Electronics,Japan,20,10,12,5,No,1064,6384,1276.8,5107.2,5117.2
TXN_0003036,23-10-2024,CUST_00738,Smartphone,6,PayPal,Electronics,Germany,15,20,19,5,No,810,4860,729,4131,4151
TXN_0000019,23-10-2024,CUST_00453,Hard Drive,3,PayPal,Storage,Australia,0,20,16,5,No,119,357,0,357,377
TXN_0004353,23-10-2024,CUST_00649,Webcam,8,Debit Card,Peripherals,India,5,15,9,2,No,93,744,37.2,706.8,721.8
TXN_0002268,23-10-2024,CUST_00568,Headphones,9,Google Pay,Accessories,France,20,20,17,5,Yes,132,1188,237.6,950.4,970.4
TXN_0004464,23-10-2024,CUST_00106,Monitor,3,PayPal,Peripherals,Japan,20,15,7,4,No,413,1239,247.8,991.2,1006.2
TXN_0003097,23-10-2024,CUST_00792,Keyboard,3,PayPal,Peripherals,Germany,5,5,24,4,Yes,119,357,17.85,339.15,344.15
TXN_0002611,24-10-2024,CUST_00716,Microphone,7,Google Pay,Peripherals,Canada,20,20,5,3,Yes,156,1092,218.4,873.6,893.6
TXN_0002312,24-10-2024,CUST_00265,Microphone,6,PayPal,Peripherals,Australia,5,15,27,5,No,143,858,42.9,815.1,830.1
TXN_0002393,24-10-2024,CUST_00817,Speaker,3,Apple Pay,Accessories,Germany,0,5,14,4,No,284,852,0,852,857
TXN_0000817,24-10-2024,CUST_00530,Mouse,1,Google Pay,Peripherals,UK,0,25,28,3,No,47,47,0,47,72
TXN_0000545,24-10-2024,CUST_00208,Router,5,Google Pay,Networking,Germany,0,20,26,5,No,157,785,0,785,805
TXN_0000373,24-10-2024,CUST_00537,Screen Protector,1,Credit Card,Accessories,Australia,10,5,6,5,No,26,26,2.6,23.4,28.4
TXN_0003537,25-10-2024,CUST_00017,Charger,9,PayPal,Accessories,France,10,20,26,4,No,-8,-72,-7.2,-64.8,-44.8
TXN_0000497,25-10-2024,CUST_00988,Screen Protector,3,Debit Card,Accessories,Germany,0,10,25,1,No,97,291,0,291,301
TXN_0000544,25-10-2024,CUST_00611,Tablet,8,PayPal,Electronics,Japan,0,5,4,4,No,553,4424,0,4424,4429
TXN_0000192,25-10-2024,CUST_00474,Microphone,7,Apple Pay,Peripherals,Australia,5,10,25,1,No,113,791,39.55,751.45,761.45
TXN_0000017,25-10-2024,CUST_00096,Charger,7,Apple Pay,Accessories,Canada,10,20,21,2,No,65,455,45.5,409.5,429.5
TXN_0002731,25-10-2024,CUST_00787,Hard Drive,2,PayPal,Storage,Japan,0,20,25,5,No,129,258,0,258,278
TXN_0002868,25-10-2024,CUST_00357,Charger,2,Bank Transfer,Accessories,Germany,15,0,18,3,No,-8,-16,-2.4,-13.6,-13.6
TXN_0004580,25-10-2024,CUST_00754,Router,2,Debit Card,Networking,USA,5,0,23,5,No,139,278,13.9,264.1,264.1
TXN_0002183,25-10-2024,CUST_00165,Speaker,7,Apple Pay,Accessories,USA,5,20,24,1,No,295,2065,103.25,1961.75,1981.75
TXN_0000944,25-10-2024,CUST_00916,Charger,7,PayPal,Accessories,France,5,5,15,5,No,63,441,22.05,418.95,423.95
TXN_0002803,25-10-2024,CUST_00781,Keyboard,7,Google Pay,Peripherals,France,5,15,2,1,No,185,1295,64.75,1230.25,1245.25
TXN_0003458,25-10-2024,CUST_00378,Router,8,Bank Transfer,Networking,UK,0,20,10,5,No,214,1712,0,1712,1732
TXN_0002524,25-10-2024,CUST_00873,Webcam,5,Apple Pay,Peripherals,USA,10,10,1,5,Yes,74,370,37,333,343
TXN_0001357,25-10-2024,CUST_00601,Screen Protector,9,Debit Card,Accessories,USA,5,5,23,3,No,-23,-207,-10.35,-196.65,-191.65
TXN_0001164,25-10-2024,CUST_00142,Webcam,4,PayPal,Peripherals,India,5,15,25,4,No,58,232,11.6,220.4,235.4
TXN_0000402,26-10-2024,CUST_00282,Laptop,2,Bank Transfer,Electronics,Australia,5,0,16,1,No,988,1976,98.8,1877.2,1877.2
TXN_0004500,26-10-2024,CUST_00986,Keyboard,3,Credit Card,Peripherals,Japan,5,10,7,1,No,115,345,17.25,327.75,337.75
TXN_0004859,26-10-2024,CUST_00766,Microphone,6,Debit Card,Peripherals,France,20,15,8,1,No,143,858,171.6,686.4,701.4
TXN_0001501,26-10-2024,CUST_00255,Hard Drive,2,Credit Card,Storage,France,0,10,2,5,No,137,274,0,274,284
TXN_0003801,26-10-2024,CUST_00396,Headphones,5,Apple Pay,Accessories,France,0,15,2,5,No,238,1190,0,1190,1205
TXN_0002584,26-10-2024,CUST_00043,Speaker,5,Google Pay,Accessories,Germany,5,20,18,4,No,296,1480,74,1406,1426
TXN_0001045,26-10-2024,CUST_00796,Smartphone,7,PayPal,Electronics,Germany,15,10,9,3,No,883,6181,927.15,5253.85,5263.85
TXN_0003200,26-10-2024,CUST_00300,Smartphone,8,Credit Card,Electronics,Australia,5,5,23,1,No,877,7016,350.8,6665.2,6670.2
TXN_0002098,26-10-2024,CUST_00595,Screen Protector,5,Apple Pay,Accessories,Canada,0,5,9,5,No,67,335,0,335,340
TXN_0003393,27-10-2024,CUST_00820,Hard Drive,2,Google Pay,Storage,Germany,0,10,13,5,No,91,182,0,182,192
TXN_0003487,27-10-2024,CUST_00057,Headphones,7,Google Pay,Accessories,Australia,0,5,1,4,Yes,214,1498,0,1498,1503
TXN_0001174,27-10-2024,CUST_00495,Tablet,8,Google Pay,Electronics,UK,10,20,19,5,Yes,500,4000,400,3600,3620
TXN_0000879,27-10-2024,CUST_00180,Headphones,3,Debit Card,Accessories,USA,0,25,8,4,No,107,321,0,321,346
TXN_0001806,27-10-2024,CUST_00236,Screen Protector,1,Apple Pay,Accessories,Japan,0,0,26,4,No,-31,-31,0,-31,-31
TXN_0002996,27-10-2024,CUST_00390,Speaker,3,PayPal,Accessories,Japan,0,10,11,5,No,294,882,0,882,892
TXN_0001302,27-10-2024,CUST_00752,Router,9,PayPal,Networking,Australia,15,5,12,4,No,174,1566,234.9,1331.1,1336.1
TXN_0002321,27-10-2024,CUST_00157,Router,3,Debit Card,Networking,Germany,15,20,26,5,No,188,564,84.6,479.4,499.4
TXN_0002842,27-10-2024,CUST_00556,Webcam,2,Google Pay,Peripherals,Australia,0,15,8,5,No,123,246,0,246,261
TXN_0001149,27-10-2024,CUST_00699,Screen Protector,7,Apple Pay,Accessories,Germany,15,10,26,5,No,79,553,82.95,470.05,480.05
TXN_0003997,28-10-2024,CUST_00126,Monitor,5,Debit Card,Peripherals,India,0,25,28,5,No,357,1785,0,1785,1810
TXN_0003304,28-10-2024,CUST_00170,Keyboard,5,Credit Card,Peripherals,USA,0,20,10,4,No,215,1075,0,1075,1095
TXN_0001616,28-10-2024,CUST_00879,Laptop,8,Apple Pay,Electronics,India,0,20,19,4,No,1082,8656,0,8656,8676
TXN_0000827,28-10-2024,CUST_00239,Tablet,5,PayPal,Electronics,Germany,0,10,9,4,No,493,2465,0,2465,2475
TXN_0001641,28-10-2024,CUST_00557,Router,2,Bank Transfer,Networking,Canada,15,10,8,4,No,221,442,66.3,375.7,385.7
TXN_0003672,29-10-2024,CUST_00088,Mouse,1,PayPal,Peripherals,Canada,10,15,8,4,No,6,6,0.6,5.4,20.4
TXN_0004629,29-10-2024,CUST_00601,Smartphone,1,Google Pay,Electronics,Japan,0,10,5,5,No,897,897,0,897,907
TXN_0000692,29-10-2024,CUST_00663,Webcam,1,Google Pay,Peripherals,France,0,10,5,2,Yes,179,179,0,179,189
TXN_0003358,29-10-2024,CUST_00503,Keyboard,7,Bank Transfer,Peripherals,Australia,5,20,23,5,No,104,728,36.4,691.6,711.6
TXN_0003924,29-10-2024,CUST_00859,Router,9,Debit Card,Networking,India,0,0,17,5,No,212,1908,0,1908,1908
TXN_0003366,30-10-2024,CUST_00863,Hard Drive,2,Bank Transfer,Storage,USA,0,20,20,4,No,181,362,0,362,382
TXN_0001062,30-10-2024,CUST_00237,Smartphone,7,PayPal,Electronics,France,0,5,11,5,No,793,5551,0,5551,5556
TXN_0004319,30-10-2024,CUST_00099,Smartphone,9,Google Pay,Electronics,France,0,15,1,4,No,882,7938,0,7938,7953
TXN_0002127,30-10-2024,CUST_00482,Smartphone,8,Bank Transfer,Electronics,UK,10,0,6,4,Yes,844,6752,675.2,6076.8,6076.8
TXN_0003182,30-10-2024,CUST_00237,Microphone,6,Debit Card,Peripherals,France,0,20,13,5,No,117,702,0,702,722
TXN_0004288,30-10-2024,CUST_00914,Keyboard,3,Google Pay,Peripherals,Japan,5,10,1,4,No,88,264,13.2,250.8,260.8
TXN_0002015,30-10-2024,CUST_00308,Tablet,4,Credit Card,Electronics,Canada,10,5,19,5,Yes,520,2080,208,1872,1877
TXN_0002723,31-10-2024,CUST_00433,Mouse,5,PayPal,Peripherals,Japan,10,5,18,5,No,127,635,63.5,571.5,576.5
TXN_0002134,31-10-2024,CUST_00947,Screen Protector,6,Debit Card,Accessories,Canada,20,25,27,3,Yes,-18,-108,-21.6,-86.4,-61.4
TXN_0003143,31-10-2024,CUST_00783,Speaker,1,Apple Pay,Accessories,Germany,0,15,18,4,Yes,202,202,0,202,217
TXN_0001196,31-10-2024,CUST_00950,Screen Protector,7,Apple Pay,Accessories,Australia,15,10,7,4,No,29,203,30.45,172.55,182.55
TXN_0002279,31-10-2024,CUST_00306,USB Cable,7,Bank Transfer,Accessories,India,0,10,1,1,No,-23,-161,0,-161,-151
TXN_0003616,31-10-2024,CUST_00146,Microphone,4,Debit Card,Peripherals,Germany,0,15,11,5,No,136,544,0,544,559
TXN_0003271,31-10-2024,CUST_00931,Tablet,8,Debit Card,Electronics,France,0,5,27,4,No,586,4688,0,4688,4693
TXN_0001629,31-10-2024,CUST_00349,Router,1,Credit Card,Networking,France,5,20,8,5,No,218,218,10.9,207.1,227.1
TXN_0000431,31-10-2024,CUST_00481,Screen Protector,8,PayPal,Accessories,UK,0,5,20,5,Yes,76,608,0,608,613
TXN_0001497,31-10-2024,CUST_00804,Router,2,Apple Pay,Networking,Canada,0,10,27,2,Yes,161,322,0,322,332
TXN_0002343,31-10-2024,CUST_00106,Screen Protector,2,Google Pay,Accessories,France,5,15,14,3,No,50,100,5,95,110
TXN_0000321,31-10-2024,CUST_00244,Charger,8,Google Pay,Accessories,USA,5,15,10,5,No,84,672,33.6,638.4,653.4
TXN_0002983,31-10-2024,CUST_00129,Tablet,4,Apple Pay,Electronics,UK,0,15,16,3,No,561,2244,0,2244,2259
TXN_0004693,01-11-2024,CUST_00029,Hard Drive,3,PayPal,Storage,UK,0,20,16,5,Yes,186,558,0,558,578
TXN_0002388,02-11-2024,CUST_00470,Microphone,8,PayPal,Peripherals,Japan,5,0,27,5,No,85,680,34,646,646
TXN_0003351,02-11-2024,CUST_00420,Laptop,1,Credit Card,Electronics,France,0,5,20,4,No,1063,1063,0,1063,1068
TXN_0001626,02-11-2024,CUST_00623,Microphone,6,Apple Pay,Peripherals,USA,0,0,22,5,No,167,1002,0,1002,1002
TXN_0002463,02-11-2024,CUST_00569,Mouse,2,Debit Card,Peripherals,Germany,0,10,11,5,No,94,188,0,188,198
TXN_0004539,02-11-2024,CUST_00027,Screen Protector,6,PayPal,Accessories,Germany,0,5,14,5,No,-3,-18,0,-18,-13
TXN_0000663,02-11-2024,CUST_00159,USB Cable,7,Google Pay,Accessories,Germany,0,5,18,5,No,7,49,0,49,54
TXN_0000225,02-11-2024,CUST_00849,Charger,7,Google Pay,Accessories,Canada,0,25,15,5,No,111,777,0,777,802
TXN_0004001,02-11-2024,CUST_00970,Router,7,PayPal,Networking,USA,0,5,12,5,No,136,952,0,952,957
TXN_0002835,02-11-2024,CUST_00322,Keyboard,6,Google Pay,Peripherals,Australia,0,15,14,5,No,125,750,0,750,765
TXN_0000194,02-11-2024,CUST_00699,Mouse,2,PayPal,Peripherals,Australia,10,10,28,5,No,55,110,11,99,109
TXN_0000829,02-11-2024,CUST_00298,USB Cable,9,Debit Card,Accessories,Australia,5,5,28,4,No,10,90,4.5,85.5,90.5
TXN_0001792,02-11-2024,CUST_00592,Tablet,6,Credit Card,Electronics,France,15,20,13,4,No,463,2778,416.7,2361.3,2381.3
TXN_0000988,03-11-2024,CUST_00302,Tablet,6,Apple Pay,Electronics,USA,20,20,13,4,Yes,455,2730,546,2184,2204
TXN_0003278,03-11-2024,CUST_00772,Router,7,Bank Transfer,Networking,Japan,0,15,13,3,Yes,134,938,0,938,953
TXN_0001254,03-11-2024,CUST_00673,Keyboard,6,Bank Transfer,Peripherals,Canada,0,20,21,5,No,180,1080,0,1080,1100
TXN_0001799,03-11-2024,CUST_00528,Laptop,9,PayPal,Electronics,Canada,5,15,3,5,No,995,8955,447.75,8507.25,8522.25
TXN_0003121,03-11-2024,CUST_00108,Mouse,7,Debit Card,Peripherals,Canada,10,20,3,4,Yes,134,938,93.8,844.2,864.2
TXN_0002199,03-11-2024,CUST_00447,Smartphone,2,PayPal,Electronics,USA,5,5,25,4,No,773,1546,77.3,1468.7,1473.7
TXN_0003892,03-11-2024,CUST_00479,Laptop,3,Apple Pay,Electronics,Australia,0,20,23,3,No,994,2982,0,2982,3002
TXN_0000286,03-11-2024,CUST_00342,Microphone,6,Google Pay,Peripherals,Canada,5,5,10,5,No,135,810,40.5,769.5,774.5
TXN_0004566,04-11-2024,CUST_00965,Laptop,9,Bank Transfer,Electronics,India,0,25,18,1,No,1035,9315,0,9315,9340
TXN_0000770,04-11-2024,CUST_00281,USB Cable,7,PayPal,Accessories,UK,5,5,8,3,No,85,595,29.75,565.25,570.25
TXN_0004202,04-11-2024,CUST_00016,Monitor,8,PayPal,Peripherals,India,15,25,4,3,No,450,3600,540,3060,3085
TXN_0003679,04-11-2024,CUST_00618,Webcam,2,PayPal,Peripherals,Japan,10,10,17,4,No,142,284,28.4,255.6,265.6
TXN_0003428,04-11-2024,CUST_00078,Monitor,7,PayPal,Peripherals,Australia,0,5,13,4,Yes,442,3094,0,3094,3099
TXN_0003796,04-11-2024,CUST_00439,Speaker,1,Apple Pay,Accessories,France,0,15,28,4,No,178,178,0,178,193
TXN_0004789,05-11-2024,CUST_00871,Mouse,3,Debit Card,Peripherals,India,0,5,9,5,No,61,183,0,183,188
TXN_0003771,05-11-2024,CUST_00461,Webcam,5,Apple Pay,Peripherals,Japan,5,5,9,5,Yes,31,155,7.75,147.25,152.25
TXN_0004008,05-11-2024,CUST_00189,Smartphone,8,Apple Pay,Electronics,Australia,0,15,9,4,No,894,7152,0,7152,7167
TXN_0000499,05-11-2024,CUST_00844,Microphone,1,PayPal,Peripherals,India,15,20,18,4,No,121,121,18.15,102.85,122.85
TXN_0000110,05-11-2024,CUST_00793,USB Cable,2,Bank Transfer,Accessories,Australia,0,0,18,2,Yes,-28,-56,0,-56,-56
TXN_0003026,05-11-2024,CUST_00586,Monitor,7,Bank Transfer,Peripherals,Japan,20,25,19,5,No,434,3038,607.6,2430.4,2455.4
TXN_0001650,05-11-2024,CUST_00334,Screen Protector,3,Credit Card,Accessories,Japan,5,15,19,1,Yes,49,147,7.35,139.65,154.65
TXN_0002352,05-11-2024,CUST_00599,Laptop,4,Debit Card,Electronics,USA,5,10,10,5,No,992,3968,198.4,3769.6,3779.6
TXN_0004820,05-11-2024,CUST_00825,Smartphone,1,Debit Card,Electronics,India,0,15,29,5,No,862,862,0,862,877
TXN_0003116,06-11-2024,CUST_00250,Screen Protector,6,Apple Pay,Accessories,UK,5,0,11,4,No,-19,-114,-5.7,-108.3,-108.3
TXN_0000536,06-11-2024,CUST_00490,Webcam,7,Debit Card,Peripherals,Germany,10,20,10,4,No,134,938,93.8,844.2,864.2
TXN_0001684,06-11-2024,CUST_00791,Smartphone,3,Bank Transfer,Electronics,Canada,0,10,10,2,Yes,769,2307,0,2307,2317
TXN_0001349,06-11-2024,CUST_00629,Screen Protector,3,Credit Card,Accessories,Canada,20,5,10,4,No,32,96,19.2,76.8,81.8
TXN_0002190,06-11-2024,CUST_00560,Keyboard,9,Debit Card,Peripherals,Australia,15,5,6,5,No,191,1719,257.85,1461.15,1466.15
TXN_0000697,06-11-2024,CUST_00634,Hard Drive,5,PayPal,Storage,France,0,20,16,4,No,127,635,0,635,655
TXN_0001938,06-11-2024,CUST_00893,Mouse,3,Google Pay,Peripherals,Canada,5,10,5,5,No,81,243,12.15,230.85,240.85
TXN_0002237,06-11-2024,CUST_00222,Charger,5,Apple Pay,Accessories,France,0,5,15,5,No,107,535,0,535,540
TXN_0000670,06-11-2024,CUST_00504,Mouse,8,Google Pay,Peripherals,Germany,15,20,23,4,No,23,184,27.6,156.4,176.4
TXN_0002569,06-11-2024,CUST_00079,Microphone,7,Bank Transfer,Peripherals,Japan,5,20,16,4,No,159,1113,55.65,1057.35,1077.35
TXN_0003566,06-11-2024,CUST_00285,Charger,5,Google Pay,Accessories,Australia,5,15,4,4,No,62,310,15.5,294.5,309.5
TXN_0001316,07-11-2024,CUST_00610,Microphone,8,Credit Card,Peripherals,Germany,0,5,16,3,No,168,1344,0,1344,1349
TXN_0003767,07-11-2024,CUST_00056,Smartphone,3,Google Pay,Electronics,USA,0,5,24,3,No,842,2526,0,2526,2531
TXN_0000188,07-11-2024,CUST_00686,Screen Protector,6,Credit Card,Accessories,France,5,20,25,5,No,39,234,11.7,222.3,242.3
TXN_0004783,07-11-2024,CUST_00130,Smartphone,8,Bank Transfer,Electronics,USA,0,15,1,5,Yes,783,6264,0,6264,6279
TXN_0000748,07-11-2024,CUST_00393,Hard Drive,8,Bank Transfer,Storage,Germany,10,20,23,4,No,149,1192,119.2,1072.8,1092.8
TXN_0004536,07-11-2024,CUST_00552,USB Cable,7,Bank Transfer,Accessories,Japan,5,25,7,4,No,34,238,11.9,226.1,251.1
TXN_0001759,08-11-2024,CUST_00728,Microphone,7,PayPal,Peripherals,UK,0,5,19,4,No,115,805,0,805,810
TXN_0001214,08-11-2024,CUST_00941,Screen Protector,7,Debit Card,Accessories,Germany,5,20,23,5,No,8,56,2.8,53.2,73.2
TXN_0003308,08-11-2024,CUST_00561,Smartphone,4,PayPal,Electronics,Germany,20,25,4,3,Yes,790,3160,632,2528,2553
TXN_0002338,08-11-2024,CUST_00683,Laptop,4,Apple Pay,Electronics,Australia,0,5,23,5,No,1003,4012,0,4012,4017
TXN_0004876,08-11-2024,CUST_00831,Keyboard,3,Bank Transfer,Peripherals,Australia,0,20,1,5,Yes,138,414,0,414,434
TXN_0004764,08-11-2024,CUST_00267,Screen Protector,7,Google Pay,Accessories,India,0,15,8,5,No,-20,-140,0,-140,-125
TXN_0002894,09-11-2024,CUST_00422,Mouse,1,Bank Transfer,Peripherals,France,0,15,28,5,No,98,98,0,98,113
TXN_0003355,09-11-2024,CUST_00854,Tablet,2,Google Pay,Electronics,Germany,20,20,27,1,Yes,508,1016,203.2,812.8,832.8
TXN_0002931,09-11-2024,CUST_00132,Screen Protector,4,Apple Pay,Accessories,USA,5,15,17,4,No,62,248,12.4,235.6,250.6
TXN_0004572,09-11-2024,CUST_00269,Charger,6,Bank Transfer,Accessories,Japan,5,5,10,4,No,72,432,21.6,410.4,415.4
TXN_0004265,09-11-2024,CUST_00826,Charger,6,Apple Pay,Accessories,Germany,0,20,19,5,No,-6,-36,0,-36,-16
TXN_0004099,10-11-2024,CUST_00425,USB Cable,8,Apple Pay,Accessories,USA,10,5,3,5,No,67,536,53.6,482.4,487.4
TXN_0004398,10-11-2024,CUST_00985,Hard Drive,3,Credit Card,Storage,Germany,0,10,14,4,Yes,158,474,0,474,484
TXN_0002921,10-11-2024,CUST_00780,Mouse,2,Apple Pay,Peripherals,India,0,20,16,5,No,2,4,0,4,24
TXN_0004454,10-11-2024,CUST_00576,Screen Protector,6,Apple Pay,Accessories,UK,10,25,29,5,Yes,15,90,9,81,106
TXN_0003536,11-11-2024,CUST_00329,Keyboard,3,Apple Pay,Peripherals,Germany,5,20,26,5,No,143,429,21.45,407.55,427.55
TXN_0001608,11-11-2024,CUST_00330,Headphones,8,PayPal,Accessories,Japan,0,20,10,3,No,119,952,0,952,972
TXN_0004297,11-11-2024,CUST_00039,Keyboard,8,Apple Pay,Peripherals,Germany,5,25,3,4,No,199,1592,79.6,1512.4,1537.4
TXN_0004172,11-11-2024,CUST_00209,Headphones,6,Bank Transfer,Accessories,Japan,0,5,14,4,Yes,229,1374,0,1374,1379
TXN_0004092,11-11-2024,CUST_00084,Speaker,8,Debit Card,Accessories,France,5,0,18,4,No,297,2376,118.8,2257.2,2257.2
TXN_0003927,11-11-2024,CUST_00493,Keyboard,1,Apple Pay,Peripherals,Japan,10,15,21,2,No,148,148,14.8,133.2,148.2
TXN_0002049,11-11-2024,CUST_00375,USB Cable,5,Google Pay,Accessories,USA,0,20,6,4,No,106,530,0,530,550
TXN_0002874,11-11-2024,CUST_00143,Tablet,6,Credit Card,Electronics,Japan,0,15,14,1,No,565,3390,0,3390,3405
TXN_0000304,11-11-2024,CUST_00450,Router,4,Credit Card,Networking,India,15,20,1,5,No,129,516,77.4,438.6,458.6
TXN_0000036,12-11-2024,CUST_00735,USB Cable,2,Google Pay,Accessories,India,0,5,3,2,Yes,100,200,0,200,205
TXN_0003793,12-11-2024,CUST_00534,Screen Protector,9,Bank Transfer,Accessories,India,0,20,27,4,No,33,297,0,297,317
TXN_0000413,12-11-2024,CUST_00688,Speaker,5,Apple Pay,Accessories,India,15,20,9,5,No,210,1050,157.5,892.5,912.5
TXN_0000384,12-11-2024,CUST_00960,Charger,8,Debit Card,Accessories,Japan,0,5,22,5,No,54,432,0,432,437
TXN_0002174,12-11-2024,CUST_00553,USB Cable,4,Credit Card,Accessories,UK,0,10,18,4,No,8,32,0,32,42
TXN_0000160,12-11-2024,CUST_00596,Router,9,Bank Transfer,Networking,Australia,10,5,15,4,No,198,1782,178.2,1603.8,1608.8
TXN_0004731,12-11-2024,CUST_00806,Smartphone,7,Bank Transfer,Electronics,UK,10,20,29,4,No,754,5278,527.8,4750.2,4770.2
TXN_0000837,12-11-2024,CUST_00474,Mouse,9,Debit Card,Peripherals,Canada,5,15,5,5,No,148,1332,66.6,1265.4,1280.4
TXN_0001953,13-11-2024,CUST_00274,Mouse,9,Bank Transfer,Peripherals,USA,0,15,9,5,No,118,1062,0,1062,1077
TXN_0003529,13-11-2024,CUST_00903,Headphones,4,Apple Pay,Accessories,UK,0,10,15,5,No,121,484,0,484,494
TXN_0001116,13-11-2024,CUST_00658,Webcam,5,Bank Transfer,Peripherals,UK,5,25,6,5,No,142,710,35.5,674.5,699.5
TXN_0002634,13-11-2024,CUST_00215,Smartphone,1,Bank Transfer,Electronics,USA,0,5,28,5,No,792,792,0,792,797
TXN_0004855,13-11-2024,CUST_00601,Laptop,8,Debit Card,Electronics,Japan,0,0,27,5,Yes,1086,8688,0,8688,8688
TXN_0000191,14-11-2024,CUST_00315,Charger,1,Debit Card,Accessories,USA,20,15,25,5,No,135,135,27,108,123
TXN_0003154,14-11-2024,CUST_00178,Charger,7,Debit Card,Accessories,Australia,20,15,10,5,No,-9,-63,-12.6,-50.4,-35.4
TXN_0000127,14-11-2024,CUST_00720,Screen Protector,8,Google Pay,Accessories,Japan,15,25,6,5,No,18,144,21.6,122.4,147.4
TXN_0000223,14-11-2024,CUST_00624,Smartphone,4,Debit Card,Electronics,Canada,0,25,5,3,No,811,3244,0,3244,3269
TXN_0000662,15-11-2024,CUST_00171,Mouse,9,Apple Pay,Peripherals,France,0,25,29,5,No,4,36,0,36,61
TXN_0001091,15-11-2024,CUST_00321,Mouse,7,Google Pay,Peripherals,Germany,0,15,15,4,No,68,476,0,476,491
TXN_0004768,15-11-2024,CUST_00962,Charger,6,Bank Transfer,Accessories,Germany,0,20,27,5,No,89,534,0,534,554
TXN_0000758,15-11-2024,CUST_00841,Webcam,4,Apple Pay,Peripherals,Australia,5,15,19,5,No,144,576,28.8,547.2,562.2
TXN_0001331,15-11-2024,CUST_00443,Webcam,3,Google Pay,Peripherals,Australia,0,15,16,5,No,96,288,0,288,303
TXN_0003471,15-11-2024,CUST_00080,Keyboard,4,Debit Card,Peripherals,India,0,0,4,4,No,146,584,0,584,584
TXN_0003581,15-11-2024,CUST_00344,Laptop,3,PayPal,Electronics,Japan,0,10,13,4,No,962,2886,0,2886,2896
TXN_0000390,15-11-2024,CUST_00005,Keyboard,6,Apple Pay,Peripherals,France,0,0,9,5,No,118,708,0,708,708
TXN_0004016,15-11-2024,CUST_00049,Monitor,7,Credit Card,Peripherals,Australia,15,25,10,4,Yes,441,3087,463.05,2623.95,2648.95
TXN_0002160,15-11-2024,CUST_00379,Hard Drive,2,Apple Pay,Storage,Australia,15,10,19,1,No,171,342,51.3,290.7,300.7
TXN_0004665,15-11-2024,CUST_00835,Keyboard,1,Debit Card,Peripherals,France,0,0,6,4,No,218,218,0,218,218
TXN_0002740,15-11-2024,CUST_00049,USB Cable,2,Bank Transfer,Accessories,UK,0,20,17,3,No,25,50,0,50,70
TXN_0001857,15-11-2024,CUST_00799,Hard Drive,6,Google Pay,Storage,India,0,25,8,3,No,92,552,0,552,577
TXN_0001743,16-11-2024,CUST_00973,Hard Drive,1,Credit Card,Storage,India,0,20,7,3,Yes,162,162,0,162,182
TXN_0004431,16-11-2024,CUST_00253,Mouse,6,PayPal,Peripherals,USA,15,5,17,5,No,43,258,38.7,219.3,224.3
TXN_0003884,16-11-2024,CUST_00999,Tablet,1,Apple Pay,Electronics,Canada,0,5,4,3,No,485,485,0,485,490
TXN_0001811,16-11-2024,CUST_00744,Router,3,Credit Card,Networking,Canada,0,25,23,4,No,193,579,0,579,604
TXN_0000370,16-11-2024,CUST_00375,Keyboard,2,Bank Transfer,Peripherals,Canada,10,20,9,4,No,189,378,37.8,340.2,360.2
TXN_0002593,16-11-2024,CUST_00103,Webcam,2,Google Pay,Peripherals,Australia,0,5,16,1,No,149,298,0,298,303
TXN_0002797,16-11-2024,CUST_00286,Webcam,4,PayPal,Peripherals,Germany,0,10,1,5,Yes,62,248,0,248,258
TXN_0003507,17-11-2024,CUST_00436,Tablet,4,PayPal,Electronics,France,15,20,14,4,No,459,1836,275.4,1560.6,1580.6
TXN_0000040,17-11-2024,CUST_00439,Monitor,4,Debit Card,Peripherals,Australia,0,5,11,1,No,437,1748,0,1748,1753
TXN_0001708,17-11-2024,CUST_00232,Monitor,7,Bank Transfer,Peripherals,Germany,0,15,6,3,No,414,2898,0,2898,2913
TXN_0001681,17-11-2024,CUST_00937,Keyboard,1,Google Pay,Peripherals,Japan,10,10,27,3,No,75,75,7.5,67.5,77.5
TXN_0003874,17-11-2024,CUST_00861,Router,3,PayPal,Networking,Japan,10,25,25,5,No,247,741,74.1,666.9,691.9
